id,date,prix,nb_chambres,nb_sdb,m2_interieur,m2_jardin,m2_etage,m2_soussol,nb_etages,vue_mer,vue_note,etat_note,design_note,annee_construction,annee_renovation,m2_interieur_15voisins,m2_jardin_15voisins,zipcode,lat,long,cos_month,day_count
6163900032,2015-01-09T00:00:00Z,264950,2,1.0,71,690,71,0,1.0,0,0,3,6,1947,0,98,692,98155,47.7606,-122.32,0.8660254037844387,252
7813500040,2014-10-15T00:00:00Z,335000,4,2.5,176,306,176,0,2.0,0,0,3,7,2007,0,182,313,98178,47.489,-122.249,0.49999999999999933,166
3709500140,2014-06-23T00:00:00Z,459950,4,2.5,185,567,185,0,2.0,0,0,3,8,2003,0,189,605,98011,47.7557,-122.221,-1.0,52
561000300,2014-06-23T00:00:00Z,345100,3,3.75,181,801,126,54,1.0,0,0,3,8,1959,0,181,619,98178,47.505,-122.258,-1.0,52
8562600500,2015-01-09T00:00:00Z,520000,3,1.75,143,702,143,0,1.0,0,0,3,8,1964,0,143,730,98052,47.6707,-122.156,0.8660254037844387,252
8118600025,2015-03-31T00:00:00Z,552500,4,1.0,144,741,108,36,1.0,0,0,4,7,1939,0,145,741,98146,47.5093,-122.387,6.123233995736766e-17,333
5101404444,2015-04-14T00:00:00Z,564000,5,2.25,198,808,113,85,1.0,0,2,3,8,1962,0,159,619,98115,47.6969,-122.31,-0.4999999999999998,347
2597490750,2015-04-28T00:00:00Z,689500,4,2.5,190,257,190,0,2.0,0,0,3,8,2013,0,167,268,98029,47.5431,-122.011,-0.4999999999999998,361
8106300840,2014-07-21T00:00:00Z,485000,3,2.5,266,510,266,0,2.0,0,0,3,9,2008,0,282,505,98055,47.4471,-122.207,-0.8660254037844388,80
5458800330,2014-09-04T00:00:00Z,645000,4,1.75,143,682,143,0,1.5,0,0,4,8,1958,0,172,682,98040,47.5795,-122.235,-1.8369701987210297e-16,125
8651611130,2014-06-05T00:00:00Z,798000,3,3.5,333,594,333,0,2.0,0,0,3,10,1999,0,300,678,98074,47.6336,-122.063,-1.0,34
7686202275,2014-12-09T00:00:00Z,219950,3,1.0,112,743,112,0,1.0,0,0,3,6,1954,0,132,743,98198,47.4211,-122.314,1.0,221
3260000120,2015-02-09T00:00:00Z,599380,3,1.75,117,682,117,0,1.0,0,0,4,7,1967,0,174,682,98005,47.6046,-122.168,0.5000000000000001,283
259100110,2014-06-18T00:00:00Z,540000,3,1.75,183,761,131,51,1.0,0,0,5,8,1963,0,198,743,98177,47.7602,-122.363,-1.0,47
1402950550,2015-01-07T00:00:00Z,332000,4,2.5,229,722,229,0,2.0,0,0,3,8,2002,0,195,554,98092,47.3337,-122.191,0.8660254037844387,250
9290900160,2014-09-11T00:00:00Z,1430000,4,2.5,314,2563,314,0,2.0,0,0,3,10,1966,0,314,1865,98004,47.6292,-122.225,-1.8369701987210297e-16,132
5318100965,2015-02-17T00:00:00Z,1600000,4,3.5,361,334,265,95,2.0,0,0,3,9,2005,0,228,562,98112,47.6342,-122.282,0.5000000000000001,291
9265700045,2014-06-24T00:00:00Z,300000,3,1.0,199,650,199,0,1.0,0,0,3,6,1954,0,159,836,98177,47.7615,-122.362,-1.0,53
4037200665,2014-08-13T00:00:00Z,415950,3,1.75,106,715,106,0,1.0,0,0,3,7,1957,0,153,743,98008,47.6048,-122.121,-0.5000000000000004,103
5214500660,2015-05-05T00:00:00Z,525000,4,2.5,285,668,285,0,2.0,0,0,3,8,2005,0,240,668,98059,47.4899,-122.138,-0.8660254037844385,368
4319200675,2014-07-09T00:00:00Z,760000,4,2.25,306,777,306,0,3.0,0,0,3,9,2014,0,119,777,98126,47.5363,-122.377,-0.8660254037844388,68
2225059240,2014-10-28T00:00:00Z,935000,5,2.5,292,3277,167,125,1.0,0,0,3,10,1975,0,304,3277,98005,47.6368,-122.157,0.49999999999999933,179
1742800060,2014-06-12T00:00:00Z,501000,3,1.75,183,740,127,55,1.0,0,3,5,8,1976,0,228,910,98055,47.4908,-122.225,-1.0,41
5460900120,2014-12-08T00:00:00Z,989900,5,2.25,308,1054,154,154,1.0,0,0,5,8,1963,0,308,1029,98040,47.5749,-122.213,1.0,220
2048000330,2014-09-26T00:00:00Z,214000,3,2.5,148,207,148,0,2.0,0,0,3,7,2003,0,148,275,98001,47.3314,-122.29,-1.8369701987210297e-16,147
8849300320,2015-04-16T00:00:00Z,265000,3,1.75,123,1172,123,0,1.0,0,3,3,7,1983,0,173,783,98188,47.4403,-122.271,-0.4999999999999998,349
3172600031,2015-03-27T00:00:00Z,325000,3,1.5,147,737,147,0,1.0,0,0,3,7,1956,0,147,737,98106,47.5201,-122.366,6.123233995736766e-17,329
6632300161,2015-04-28T00:00:00Z,422000,3,1.0,107,729,107,0,1.0,0,0,3,7,1960,0,120,772,98125,47.7304,-122.308,-0.4999999999999998,361
3969300030,2014-07-23T00:00:00Z,165000,4,1.0,92,662,92,0,1.0,0,0,3,6,1943,0,94,663,98178,47.4897,-122.24,-0.8660254037844388,82
7504010760,2015-02-12T00:00:00Z,660000,3,3.0,229,1105,212,16,2.0,0,0,3,9,1976,0,240,1105,98074,47.641,-122.057,0.5000000000000001,286
328000182,2015-05-01T00:00:00Z,613500,3,3.25,174,142,174,0,3.0,0,0,3,9,2009,0,174,142,98115,47.6864,-122.265,-0.8660254037844385,364
5535600150,2015-03-12T00:00:00Z,565000,4,2.5,276,971,276,0,2.0,0,0,3,9,2001,0,271,715,98019,47.7354,-121.974,6.123233995736766e-17,314
3298300210,2015-02-19T00:00:00Z,435000,3,1.0,87,705,87,0,1.0,0,0,4,6,1959,0,116,705,98008,47.6231,-122.12,0.5000000000000001,293
7861300140,2014-06-16T00:00:00Z,353500,4,2.25,163,892,163,0,2.0,0,0,3,7,1987,0,172,897,98058,47.4248,-122.158,-1.0,45
5215200010,2014-06-26T00:00:00Z,663000,3,2.5,230,3515,230,0,1.5,1,3,4,8,1974,0,218,3913,98070,47.4003,-122.422,-1.0,55
3629700090,2014-08-19T00:00:00Z,635000,3,3.0,207,130,171,35,2.5,0,0,3,8,2013,0,212,130,98027,47.5446,-122.017,-0.5000000000000004,109
7812801925,2014-06-24T00:00:00Z,230000,4,1.75,171,557,117,53,1.0,0,0,4,6,1944,0,117,613,98178,47.4923,-122.247,-1.0,53
9542802000,2014-12-29T00:00:00Z,185000,3,1.75,104,650,104,0,1.0,0,0,3,7,1978,0,170,824,98023,47.307,-122.372,1.0,241
13001215,2015-03-05T00:00:00Z,130000,3,1.0,102,473,102,0,1.0,0,0,4,7,1913,0,134,473,98108,47.5231,-122.332,6.123233995736766e-17,307
4083306552,2015-03-10T00:00:00Z,602000,3,3.25,135,126,135,0,3.0,0,0,3,8,2008,0,121,110,98103,47.6485,-122.334,6.123233995736766e-17,312
5152100110,2015-04-22T00:00:00Z,530000,4,2.0,199,1315,123,76,1.0,0,2,3,8,1966,0,214,1303,98003,47.3376,-122.323,-0.4999999999999998,355
4180400090,2014-06-13T00:00:00Z,300000,4,2.5,250,1004,144,105,1.0,0,0,4,8,1966,0,228,586,98030,47.369,-122.177,-1.0,42
7203140360,2014-12-01T00:00:00Z,359782,3,2.5,171,315,171,0,2.0,0,0,3,7,2010,0,171,315,98053,47.6871,-122.014,1.0,213
3629870200,2015-03-06T00:00:00Z,550000,3,2.5,161,286,161,0,2.0,0,0,3,8,2000,0,177,285,98029,47.5489,-122.006,6.123233995736766e-17,308
424069150,2015-02-13T00:00:00Z,607500,4,2.5,228,4249,153,75,1.0,0,0,4,8,1969,0,236,2976,98075,47.5952,-122.056,0.5000000000000001,287
431500155,2014-10-24T00:00:00Z,640000,5,1.75,187,609,104,83,1.0,0,0,3,8,1956,0,187,608,98115,47.6821,-122.283,0.49999999999999933,175
5468770180,2014-06-23T00:00:00Z,285000,3,2.5,154,581,154,0,2.0,0,0,3,8,2003,0,203,575,98042,47.3507,-122.141,-1.0,52
1152700120,2015-04-09T00:00:00Z,370000,4,3.0,231,530,231,0,2.0,0,0,3,9,2005,0,246,546,98042,47.3509,-122.165,-0.4999999999999998,342
5700000275,2014-05-28T00:00:00Z,635000,3,2.5,213,510,185,27,1.5,0,0,4,8,1921,0,195,464,98144,47.5785,-122.293,-0.8660254037844385,26
4167300350,2014-05-08T00:00:00Z,258000,4,1.75,160,772,114,46,1.0,0,0,3,7,1977,0,170,910,98023,47.327,-122.361,-0.8660254037844385,6
6870300090,2014-06-04T00:00:00Z,539000,3,2.5,158,213,145,13,2.0,0,0,3,8,2005,0,196,265,98052,47.6743,-122.142,-1.0,33
5561100180,2014-11-07T00:00:00Z,645000,5,2.25,310,4875,310,0,2.0,0,0,4,8,1975,0,228,4491,98027,47.4553,-121.987,0.8660254037844384,189
6415100331,2014-09-21T00:00:00Z,312500,2,1.0,80,671,80,0,1.0,0,0,3,7,1948,0,116,673,98133,47.7288,-122.331,-1.8369701987210297e-16,142
7715801030,2015-03-31T00:00:00Z,510000,4,2.5,150,754,150,0,2.0,0,0,4,7,1983,0,137,754,98074,47.6255,-122.059,6.123233995736766e-17,333
8682291510,2015-01-26T00:00:00Z,389000,2,2.0,111,662,111,0,1.0,0,0,3,8,2006,0,155,427,98053,47.7199,-122.022,0.8660254037844387,269
751000020,2014-06-26T00:00:00Z,290000,2,1.0,86,719,86,0,1.0,0,0,3,6,1924,0,116,719,98125,47.7091,-122.292,-1.0,55
8644210110,2015-05-01T00:00:00Z,792000,3,2.5,308,1192,241,66,1.0,0,0,3,10,1990,0,300,1387,98075,47.5783,-121.994,-0.8660254037844385,364
9348700480,2014-07-15T00:00:00Z,856500,4,2.5,305,756,305,0,2.0,0,0,3,10,2003,0,305,693,98052,47.7048,-122.107,-0.8660254037844388,74
7338402850,2014-11-26T00:00:00Z,250000,4,3.0,167,232,167,0,2.0,0,0,3,7,2000,0,170,641,98108,47.5333,-122.294,0.8660254037844384,208
7625700935,2014-06-05T00:00:00Z,875000,3,3.5,301,557,232,69,2.0,0,0,3,10,2001,0,153,557,98136,47.5533,-122.391,-1.0,34
2619920030,2015-03-18T00:00:00Z,760000,4,2.5,299,374,299,0,2.0,0,0,3,9,2002,0,292,472,98033,47.688,-122.163,6.123233995736766e-17,320
579002220,2014-08-27T00:00:00Z,808000,3,2.5,236,579,162,74,1.0,0,3,5,8,1957,0,202,483,98117,47.6992,-122.387,-0.5000000000000004,117
952006827,2015-04-22T00:00:00Z,390000,3,2.5,121,116,78,42,2.0,0,0,3,7,2007,0,121,127,98116,47.5622,-122.384,-0.4999999999999998,355
9528102996,2014-12-07T00:00:00Z,549000,3,1.75,143,96,143,0,3.0,0,0,3,8,2014,0,146,287,98115,47.6765,-122.32,1.0,219
3210600010,2014-10-31T00:00:00Z,635000,3,2.25,180,695,115,65,1.0,0,0,4,7,1964,0,217,864,98004,47.6004,-122.195,0.49999999999999933,182
2268000050,2014-07-21T00:00:00Z,229900,3,1.0,93,821,93,0,1.0,0,0,4,7,1968,0,128,989,98003,47.2742,-122.299,-0.8660254037844388,80
3885804225,2014-06-24T00:00:00Z,1010000,2,2.0,135,840,135,0,1.0,0,2,5,6,1900,0,237,727,98033,47.6857,-122.208,-1.0,53
924000040,2014-08-14T00:00:00Z,324000,2,1.0,76,777,76,0,1.0,0,0,4,7,1941,0,130,777,98177,47.7256,-122.361,-0.5000000000000004,104
3825310820,2014-07-29T00:00:00Z,799000,4,2.5,315,626,315,0,2.0,0,0,3,9,2004,0,275,641,98052,47.7067,-122.129,-0.8660254037844388,88
4083304190,2014-08-04T00:00:00Z,680000,1,2.5,169,279,101,67,2.0,0,0,3,7,1910,2004,172,317,98103,47.6529,-122.339,-0.5000000000000004,94
2402100055,2014-07-16T00:00:00Z,670000,4,3.0,232,464,135,96,1.5,0,0,4,7,1926,0,159,418,98103,47.6895,-122.331,-0.8660254037844388,75
3904980030,2015-04-14T00:00:00Z,500000,3,2.25,157,461,157,0,2.0,0,0,3,8,1989,0,167,467,98029,47.5756,-122.01,-0.4999999999999998,347
7203220400,2014-07-07T00:00:00Z,861990,5,2.75,333,523,333,0,2.0,0,0,3,9,2014,0,336,523,98053,47.6848,-122.016,-0.8660254037844388,66
3110800260,2014-07-15T00:00:00Z,274700,4,2.0,226,891,113,113,1.0,0,0,5,7,1963,0,127,891,98031,47.4142,-122.179,-0.8660254037844388,74
8856003525,2015-03-23T00:00:00Z,183500,3,1.0,93,698,93,0,1.0,0,0,4,6,1975,0,127,786,98001,47.2699,-122.255,6.123233995736766e-17,325
538000440,2015-05-01T00:00:00Z,325000,3,2.5,146,436,146,0,2.0,0,0,3,7,1998,0,192,436,98038,47.3539,-122.025,-0.8660254037844385,364
7430500415,2014-07-25T00:00:00Z,540000,2,1.0,104,696,104,0,1.0,0,2,4,7,1971,0,282,1573,98008,47.619,-122.096,-0.8660254037844388,84
9456200450,2015-04-27T00:00:00Z,212000,4,2.5,176,2023,176,0,1.5,0,0,3,7,1940,1987,115,851,98198,47.3776,-122.314,-0.4999999999999998,360
9521100855,2014-06-10T00:00:00Z,440000,3,1.5,119,119,119,0,3.0,0,0,3,7,2000,0,159,119,98103,47.6617,-122.349,-1.0,39
7696300080,2014-09-14T00:00:00Z,340000,4,1.75,176,679,176,0,1.0,0,0,3,7,1973,0,131,685,98034,47.7311,-122.232,-1.8369701987210297e-16,135
6206100075,2015-05-12T00:00:00Z,700000,4,1.75,183,1003,122,61,1.0,0,0,4,8,1953,0,214,1003,98005,47.5899,-122.173,-0.8660254037844385,375
7856400300,2014-07-02T00:00:00Z,1411600,2,2.5,295,873,242,52,2.0,0,4,5,10,1985,0,349,877,98006,47.5617,-122.158,-0.8660254037844388,61
1954400500,2014-06-25T00:00:00Z,583000,3,2.5,166,756,166,0,2.0,0,0,3,8,1989,0,167,697,98074,47.6169,-122.045,-1.0,54
3630200430,2014-05-14T00:00:00Z,773000,3,2.75,229,334,229,0,2.0,0,0,3,9,2007,0,238,334,98029,47.5406,-121.994,-0.8660254037844385,12
603000555,2015-03-02T00:00:00Z,462500,6,3.0,222,371,222,0,2.0,0,0,3,7,2014,0,156,464,98118,47.5173,-122.286,6.123233995736766e-17,304
2891000450,2014-07-07T00:00:00Z,229500,3,1.0,114,557,114,0,1.0,0,0,4,7,1967,0,115,557,98002,47.3256,-122.209,-0.8660254037844388,66
2473002500,2014-11-12T00:00:00Z,475000,3,1.75,210,1207,210,0,1.0,0,0,5,8,1968,0,226,929,98058,47.4474,-122.144,0.8660254037844384,194
7304301005,2014-05-23T00:00:00Z,350000,3,1.0,93,1044,93,0,1.0,0,0,4,7,1947,0,113,1044,98155,47.7467,-122.321,-0.8660254037844385,21
3363900111,2014-12-03T00:00:00Z,437500,2,1.0,91,289,73,18,1.0,0,2,5,7,1907,0,179,289,98103,47.68,-122.353,1.0,215
1454600116,2014-06-11T00:00:00Z,740000,4,2.75,231,1656,138,92,2.0,0,2,3,9,1979,0,245,1574,98125,47.7206,-122.284,-1.0,40
2154900040,2014-10-30T00:00:00Z,194250,3,2.25,203,820,129,74,1.0,0,0,3,7,1987,0,138,814,98001,47.2633,-122.244,0.49999999999999933,181
5071400485,2014-08-07T00:00:00Z,637000,3,2.0,183,557,128,55,1.0,0,0,4,7,1958,0,117,557,98115,47.6921,-122.283,-0.5000000000000004,97
2310040020,2015-04-09T00:00:00Z,365000,5,2.5,209,654,209,0,2.0,0,0,3,8,1999,0,202,641,98038,47.352,-122.038,-0.4999999999999998,342
7385310040,2014-06-05T00:00:00Z,725000,4,2.75,224,1018,142,82,1.0,0,0,3,8,1977,0,243,1226,98007,47.6218,-122.152,-1.0,34
8562790980,2015-03-03T00:00:00Z,713000,3,2.75,214,171,187,26,2.0,0,0,3,10,2011,0,217,200,98027,47.5304,-122.073,6.123233995736766e-17,305
9292000380,2014-08-18T00:00:00Z,425000,3,2.25,161,899,161,0,1.0,0,0,5,8,1969,0,195,885,98056,47.5138,-122.173,-0.5000000000000004,108
3972300100,2014-12-29T00:00:00Z,459500,4,2.5,191,833,110,80,1.0,0,0,4,7,1975,0,125,833,98155,47.7686,-122.317,1.0,241
8731981940,2014-09-08T00:00:00Z,415000,4,2.25,234,743,156,78,1.0,0,2,3,8,1970,0,213,743,98023,47.3202,-122.383,-1.8369701987210297e-16,129
2481600110,2014-05-25T00:00:00Z,675000,3,3.0,276,2601,169,107,1.0,0,0,3,10,1981,0,238,2647,98052,47.7318,-122.139,-0.8660254037844385,23
327000100,2014-10-22T00:00:00Z,1161000,4,2.5,274,2484,137,137,1.0,0,3,3,8,1949,1996,232,878,98115,47.6846,-122.268,0.49999999999999933,173
5416510990,2014-09-10T00:00:00Z,375000,4,2.5,260,464,260,0,2.0,0,0,3,9,2006,0,274,473,98038,47.3596,-122.036,-1.8369701987210297e-16,131
9362000080,2015-03-16T00:00:00Z,1600000,5,3.5,376,1943,280,95,2.0,0,3,3,10,1973,2005,360,1702,98040,47.5348,-122.241,6.123233995736766e-17,318
4452300130,2014-05-22T00:00:00Z,677000,3,2.0,185,297,102,83,1.0,0,0,4,7,1916,0,135,297,98103,47.6561,-122.341,-0.8660254037844385,20
7525300260,2014-06-23T00:00:00Z,502000,6,2.5,268,754,151,117,1.0,0,0,3,8,1977,0,253,921,98008,47.5886,-122.113,-1.0,52
3630120960,2014-07-18T00:00:00Z,715000,3,3.25,300,464,300,0,2.0,0,0,3,9,2006,0,248,369,98029,47.5558,-122.002,-0.8660254037844388,77
8598200070,2014-12-08T00:00:00Z,278000,2,2.5,131,207,131,0,2.0,0,0,3,7,2004,0,139,207,98059,47.4871,-122.165,1.0,220
943100220,2014-09-25T00:00:00Z,465000,3,1.0,102,13516,102,0,1.5,0,0,4,6,1915,0,102,1078,98024,47.5697,-121.898,-1.8369701987210297e-16,146
8682281960,2014-06-03T00:00:00Z,930000,2,2.5,248,1041,248,0,1.0,0,0,3,9,2006,0,214,641,98053,47.7078,-122.019,-1.0,32
1151100035,2014-06-11T00:00:00Z,450000,4,2.5,213,1788,213,0,1.0,0,0,4,7,1955,0,135,1788,98045,47.4793,-121.776,-1.0,40
4222310410,2014-09-29T00:00:00Z,230500,3,2.25,157,673,107,49,1.0,0,1,3,7,1973,0,157,624,98003,47.3505,-122.305,-1.8369701987210297e-16,150
2287000010,2014-07-10T00:00:00Z,713400,3,2.25,168,914,168,0,1.0,0,0,4,8,1959,1991,176,936,98040,47.5505,-122.221,-0.8660254037844388,69
8644500010,2015-03-20T00:00:00Z,715000,3,1.75,153,675,106,46,1.5,0,4,4,7,1928,0,213,751,98117,47.6989,-122.399,6.123233995736766e-17,322
5606000255,2014-10-17T00:00:00Z,735000,4,1.75,221,529,169,52,2.0,0,1,4,7,1946,0,203,529,98105,47.6656,-122.271,0.49999999999999933,168
2877102330,2014-05-16T00:00:00Z,772000,4,2.5,196,348,196,0,2.0,0,0,3,8,2000,0,157,464,98117,47.6789,-122.363,-0.8660254037844385,14
7626200305,2014-10-22T00:00:00Z,575000,3,2.0,167,464,148,18,2.0,0,0,5,7,1925,0,152,464,98136,47.5447,-122.389,0.49999999999999933,173
1311200120,2014-05-13T00:00:00Z,225000,3,1.0,154,669,102,52,1.0,0,0,3,7,1963,0,154,673,98001,47.3394,-122.281,-0.8660254037844385,11
5003600240,2014-12-04T00:00:00Z,292000,4,2.5,191,552,191,0,2.0,0,0,3,8,2000,0,208,595,98030,47.3631,-122.192,1.0,216
7510700030,2014-05-15T00:00:00Z,695000,3,2.5,423,1637,353,70,2.0,0,0,4,9,1986,0,219,1393,98074,47.621,-122.03,-0.8660254037844385,13
2420069604,2015-03-30T00:00:00Z,255000,3,2.5,159,575,159,0,2.0,0,0,3,7,2014,0,158,884,98022,47.2137,-121.989,6.123233995736766e-17,332
5560001130,2015-02-25T00:00:00Z,200000,3,1.0,96,829,96,0,1.0,0,0,4,6,1961,0,96,829,98023,47.3265,-122.335,0.5000000000000001,299
1328310370,2015-04-02T00:00:00Z,375000,3,2.5,217,929,135,81,1.0,0,0,4,8,1978,0,209,758,98058,47.4431,-122.133,-0.4999999999999998,335
269000950,2014-07-30T00:00:00Z,990000,3,4.0,236,362,190,46,2.0,0,2,3,8,1940,2003,217,594,98199,47.6415,-122.392,-0.8660254037844388,89
1822069097,2014-12-23T00:00:00Z,540000,6,3.0,266,19181,216,50,2.0,0,0,3,7,1960,1985,221,5544,98042,47.401,-122.095,1.0,235
1432400570,2014-07-18T00:00:00Z,254000,3,1.0,107,702,107,0,1.0,0,0,4,6,1958,0,107,702,98058,47.45,-122.179,-0.8660254037844388,77
2126059139,2015-03-18T00:00:00Z,620000,5,3.25,293,983,203,90,1.0,0,0,5,7,1960,0,204,721,98034,47.7238,-122.165,6.123233995736766e-17,320
806800090,2015-05-06T00:00:00Z,275000,3,1.75,175,464,175,0,1.0,0,0,3,7,2003,0,274,503,98092,47.3357,-122.175,-0.8660254037844385,369
3124059023,2015-02-13T00:00:00Z,1955000,3,1.75,309,1167,180,129,1.0,1,4,4,8,1960,0,346,1538,98040,47.5287,-122.22,0.5000000000000001,287
2287000280,2014-09-17T00:00:00Z,705000,4,1.75,157,1090,157,0,1.0,0,0,4,8,1959,0,213,1077,98040,47.552,-122.219,-1.8369701987210297e-16,138
4140900270,2015-04-27T00:00:00Z,160000,2,1.0,105,2139,105,0,1.0,0,0,3,8,1980,0,171,1324,98028,47.7637,-122.266,-0.4999999999999998,360
7883607645,2014-06-02T00:00:00Z,155000,1,1.0,66,557,66,0,1.0,0,0,3,6,1940,0,96,557,98108,47.5266,-122.316,-1.0,31
4027700594,2014-12-22T00:00:00Z,520000,3,1.75,214,3406,146,67,1.0,0,2,3,8,1983,0,185,1300,98155,47.7697,-122.274,1.0,234
8899100230,2015-03-11T00:00:00Z,345000,3,1.75,141,691,141,0,1.0,0,0,4,7,1969,0,153,696,98055,47.457,-122.208,6.123233995736766e-17,313
7701800050,2014-06-25T00:00:00Z,589950,5,3.0,259,1805,139,119,1.0,0,3,5,7,1973,0,150,1805,98058,47.4088,-122.089,-1.0,54
1118001295,2014-12-03T00:00:00Z,2200000,4,3.0,328,1031,278,50,2.0,0,0,3,10,1940,0,318,763,98112,47.634,-122.288,1.0,215
7414200010,2014-12-18T00:00:00Z,276000,3,1.0,80,746,80,0,1.0,0,0,3,7,1953,0,133,746,98177,47.7048,-122.368,1.0,230
1443500305,2014-10-13T00:00:00Z,194990,6,2.5,144,663,98,46,1.0,0,0,3,6,1913,0,120,578,98118,47.5335,-122.272,0.49999999999999933,164
2525049263,2014-07-09T00:00:00Z,2680000,5,3.0,398,1899,398,0,2.0,0,0,4,11,1985,0,336,2074,98039,47.6217,-122.239,-0.8660254037844388,68
8567450220,2014-08-18T00:00:00Z,550000,4,2.5,268,840,268,0,2.0,0,0,3,8,2001,0,263,939,98019,47.7385,-121.965,-0.5000000000000004,108
2141310020,2015-04-16T00:00:00Z,779000,5,2.25,262,718,262,0,2.0,0,0,4,8,1977,0,213,914,98006,47.5582,-122.136,-0.4999999999999998,349
7853361410,2014-05-30T00:00:00Z,545000,4,2.5,252,440,252,0,2.0,0,0,3,8,2012,0,240,533,98065,47.515,-121.869,-0.8660254037844385,28
7308900445,2014-07-24T00:00:00Z,375000,3,1.0,173,712,159,13,1.0,0,0,4,8,1937,0,135,713,98177,47.7162,-122.36,-0.8660254037844388,83
6817800730,2015-01-08T00:00:00Z,386500,2,1.5,118,1028,78,39,1.0,0,0,3,7,1984,0,118,1010,98074,47.6351,-122.033,0.8660254037844387,251
7853340660,2014-08-06T00:00:00Z,382000,2,2.5,153,251,153,0,2.0,0,2,3,8,2008,0,163,277,98065,47.5173,-121.878,-0.5000000000000004,96
4197400005,2014-06-20T00:00:00Z,455000,4,2.25,227,1950,153,74,1.0,0,2,4,8,1954,0,169,1159,98166,47.4559,-122.344,-1.0,49
3275730120,2014-08-18T00:00:00Z,446000,4,2.5,142,778,94,47,1.0,0,0,3,7,1974,0,153,909,98034,47.7174,-122.236,-0.5000000000000004,108
6300500275,2014-08-07T00:00:00Z,350000,3,1.0,129,447,84,44,1.0,0,0,4,7,1926,0,122,447,98133,47.704,-122.343,-0.5000000000000004,97
9527000040,2014-10-02T00:00:00Z,429950,3,1.75,170,906,120,49,1.0,0,0,3,8,1977,0,171,743,98034,47.7107,-122.23,0.49999999999999933,153
808300090,2015-01-16T00:00:00Z,435000,4,2.5,246,842,246,0,2.0,0,0,3,7,2000,0,240,1227,98019,47.7258,-121.959,0.8660254037844387,259
2757000030,2014-09-22T00:00:00Z,855000,4,2.75,210,971,210,0,2.0,0,0,3,9,1965,0,242,945,98040,47.5603,-122.222,-1.8369701987210297e-16,143
8146100325,2014-05-05T00:00:00Z,787000,3,1.75,123,696,123,0,1.0,0,0,3,8,1961,0,157,724,98004,47.6074,-122.195,-0.8660254037844385,3
826069046,2014-11-07T00:00:00Z,740000,3,2.0,195,6758,195,0,1.0,0,0,4,9,1995,0,212,5098,98077,47.7479,-122.062,0.8660254037844384,189
1565930130,2014-11-04T00:00:00Z,429900,4,3.25,349,434,254,94,2.0,0,0,3,8,2007,0,304,374,98038,47.3862,-122.048,0.8660254037844384,186
1623300160,2014-05-06T00:00:00Z,450000,2,2.0,102,278,102,0,1.5,0,0,3,7,1912,2005,129,371,98117,47.6797,-122.362,-0.8660254037844385,4
3271300365,2015-04-07T00:00:00Z,1080000,3,2.75,257,538,153,104,1.0,0,0,4,8,1959,0,217,538,98199,47.6496,-122.413,-0.4999999999999998,340
2599001200,2014-11-03T00:00:00Z,305000,5,2.25,247,780,247,0,1.5,0,0,5,7,1961,0,147,758,98092,47.2909,-122.189,0.8660254037844384,185
8001400340,2014-09-24T00:00:00Z,289000,3,2.0,171,887,171,0,1.0,0,0,3,8,1988,0,209,887,98001,47.3225,-122.273,-1.8369701987210297e-16,145
4310701575,2014-06-10T00:00:00Z,429000,3,3.25,130,115,130,0,3.0,0,0,3,8,2005,0,130,116,98103,47.6981,-122.34,-1.0,39
3211200420,2014-06-18T00:00:00Z,300000,3,1.0,84,715,84,0,1.0,0,0,4,7,1971,0,116,715,98034,47.7303,-122.238,-1.0,47
8929000170,2014-06-16T00:00:00Z,357186,2,1.75,112,96,112,0,2.0,0,0,3,8,2014,0,112,101,98029,47.5519,-121.999,-1.0,45
7660600131,2014-10-20T00:00:00Z,374950,2,2.25,115,108,92,22,2.0,0,0,3,8,2008,0,117,103,98144,47.5877,-122.316,0.49999999999999933,171
8680500090,2015-03-16T00:00:00Z,606000,3,2.5,204,557,204,0,2.0,0,0,3,9,1997,0,215,566,98072,47.7408,-122.169,6.123233995736766e-17,318
9268200440,2014-07-21T00:00:00Z,400000,3,1.75,129,427,86,42,1.0,0,0,3,7,1981,0,114,445,98117,47.6944,-122.366,-0.8660254037844388,80
5035300750,2014-07-31T00:00:00Z,850000,3,1.75,227,799,124,103,1.0,0,0,5,8,1940,0,211,536,98199,47.6536,-122.414,-0.8660254037844388,90
5379806180,2014-08-13T00:00:00Z,376000,6,2.5,224,1083,131,92,1.0,0,2,4,7,1965,0,151,1083,98188,47.4459,-122.278,-0.5000000000000004,103
1842390130,2014-10-24T00:00:00Z,650000,4,2.5,243,1845,243,0,2.0,0,0,4,8,1984,0,232,1234,98052,47.7014,-122.122,0.49999999999999933,175
2597670470,2014-08-13T00:00:00Z,330000,4,2.5,193,650,130,63,1.0,0,0,4,8,1989,0,194,657,98058,47.4252,-122.163,-0.5000000000000004,103
6746701090,2014-06-19T00:00:00Z,680000,6,2.0,155,278,83,71,1.0,0,0,5,7,1911,0,123,102,98105,47.6637,-122.316,-1.0,48
9238480120,2015-04-21T00:00:00Z,575000,4,2.75,253,3258,142,111,1.0,0,0,3,8,1979,0,214,3251,98072,47.7726,-122.139,-0.4999999999999998,354
